,id,default_payment,loan_type,gender,owns_car,owns_house,children,income,amount_credit,amount_annuity,good_price,income_type,education,family_status,house_type,population,birth_in_days,days_employed,owns_mobile,working_mobile,occupation,family_members,org_type,default30,days_last_phone_change,cbr_week,cbr_month,cbr_quarter_,cba_year
24577,128594,0,Cash loans,F,N,Y,0,232200.0,1174090.5,46692.0,1080000.0,Pensioner,Higher education,Married,House / apartment,0.007274,-22067,365243,1,1,Unknown,2.0,XNA,0.0,-82.0,0.0,0.0,1.0,1.0
1670,101955,0,Cash loans,F,N,Y,0,180000.0,860377.5,44059.5,706500.0,Working,Secondary / secondary special,Married,Municipal apartment,0.005002,-19173,-5180,1,1,Medicine staff,2.0,Medicine,0.0,0.0,0.0,1.0,0.0,3.0
24113,128042,0,Cash loans,M,Y,Y,0,180000.0,450000.0,27324.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-13707,-3264,1,1,Laborers,1.0,Business Entity Type 3,0.0,-800.0,0.0,0.0,0.0,4.0
13999,116321,0,Cash loans,F,Y,Y,0,283500.0,1076247.0,42813.0,990000.0,State servant,Higher education,Civil marriage,House / apartment,0.010032,-17120,-7733,1,1,Unknown,2.0,Security Ministries,0.0,-462.0,0.0,0.0,0.0,0.0
43065,149851,0,Cash loans,F,Y,Y,0,211500.0,2517300.0,66402.0,2250000.0,Working,Secondary / secondary special,Widow,Rented apartment,0.031329,-14386,-5478,1,1,Managers,1.0,Military,0.0,-606.0,0.0,0.0,0.0,3.0
1043,101210,0,Cash loans,M,N,Y,0,180000.0,1129500.0,43150.5,1129500.0,Working,Higher education,Married,House / apartment,0.028663,-11955,-2904,1,1,Core staff,2.0,Business Entity Type 2,0.0,0.0,0.0,0.0,1.0,0.0
41169,147665,0,Cash loans,M,N,Y,1,180000.0,225000.0,15034.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-9864,-128,1,1,Laborers,3.0,Trade: type 7,0.0,-1538.0,0.0,0.0,0.0,1.0
28194,132769,0,Cash loans,F,N,Y,0,90000.0,536917.5,23778.0,463500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-19755,-1909,1,1,Medicine staff,2.0,Medicine,0.0,-681.0,0.0,0.0,0.0,3.0
46105,153413,0,Cash loans,M,N,N,0,135000.0,1078200.0,28440.0,900000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.009549,-22052,365243,1,1,Unknown,1.0,XNA,0.0,-631.0,0.0,0.0,0.0,0.0
46441,153793,0,Cash loans,F,N,Y,0,90000.0,630000.0,16749.0,630000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-13551,-6997,1,1,Laborers,2.0,Business Entity Type 3,0.0,-2531.0,0.0,0.0,0.0,0.0
21301,124815,0,Cash loans,M,Y,Y,0,225000.0,495351.0,47160.0,459000.0,Working,Secondary / secondary special,Married,With parents,0.035792,-14351,-878,1,1,Laborers,2.0,Construction,0.0,-2338.0,0.0,0.0,0.0,0.0
35050,140608,1,Cash loans,M,Y,Y,0,247500.0,640080.0,29970.0,450000.0,Working,Higher education,Single / not married,House / apartment,0.006233,-17199,-1230,1,1,Security staff,1.0,Business Entity Type 3,0.0,-1881.0,0.0,1.0,0.0,0.0
45655,152887,0,Cash loans,M,Y,Y,0,180000.0,729396.0,49072.5,688500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010147,-19102,-2259,1,1,Managers,2.0,Construction,0.0,-1770.0,0.0,0.0,2.0,2.0
2851,103327,0,Cash loans,F,N,Y,0,135000.0,450000.0,14503.5,450000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.030755,-22522,365243,1,1,Unknown,1.0,XNA,0.0,-1231.0,0.0,0.0,0.0,2.0
2666,103113,1,Revolving loans,M,Y,N,4,45000.0,180000.0,9000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12449,-4636,1,1,Laborers,6.0,Agriculture,0.0,-1097.0,0.0,0.0,0.0,0.0
2022,102369,0,Revolving loans,F,N,Y,1,148500.0,180000.0,9000.0,180000.0,State servant,Secondary / secondary special,Widow,House / apartment,0.018209,-14284,-3873,1,1,Unknown,2.0,School,0.0,-1370.0,0.0,0.0,1.0,0.0
27405,131852,0,Cash loans,F,Y,Y,1,315000.0,790830.0,57676.5,675000.0,Working,Higher education,Married,House / apartment,0.005002,-15660,-1892,1,1,Managers,3.0,Military,0.0,-1742.0,0.0,0.0,1.0,2.0
7324,108534,0,Cash loans,M,N,Y,0,135000.0,1013508.0,36036.0,846000.0,Commercial associate,Higher education,Married,Office apartment,0.072508,-19872,-1606,1,1,High skill tech staff,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,0.0
19556,122802,0,Cash loans,F,Y,Y,0,139500.0,225000.0,23872.5,225000.0,Working,Higher education,Civil marriage,House / apartment,0.005084,-8979,-859,1,1,High skill tech staff,2.0,Self-employed,0.0,-3.0,1.0,0.0,0.0,0.0
19035,122200,0,Cash loans,F,N,Y,0,80100.0,521280.0,23089.5,450000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00963,-22499,365243,1,1,Unknown,1.0,XNA,0.0,0.0,0.0,0.0,0.0,1.0
4158,104862,0,Cash loans,M,Y,Y,0,202500.0,237024.0,18724.5,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-12966,-1039,1,1,Core staff,2.0,Self-employed,0.0,-1931.0,0.0,1.0,0.0,5.0
19473,122709,0,Cash loans,M,N,N,2,202500.0,447768.0,29920.5,405000.0,Working,Secondary / secondary special,Married,With parents,0.0228,-9583,-733,1,1,Drivers,4.0,Self-employed,0.0,0.0,0.0,0.0,0.0,0.0
41934,148551,0,Cash loans,F,N,Y,0,162000.0,1270746.0,40027.5,1138500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-23390,365243,1,1,Unknown,2.0,XNA,0.0,-1038.0,0.0,0.0,0.0,3.0
30003,134831,0,Cash loans,M,N,Y,0,112500.0,152820.0,16344.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,-14553,-1152,1,1,Laborers,2.0,Construction,0.0,0.0,0.0,0.0,0.0,0.0
23660,127533,0,Cash loans,F,Y,Y,1,112500.0,900000.0,29745.0,900000.0,Working,Incomplete higher,Married,House / apartment,0.028663,-9894,-1299,1,1,Core staff,3.0,Bank,0.0,-1582.0,0.0,0.0,0.0,6.0
16753,119538,0,Cash loans,F,N,Y,0,135000.0,1350000.0,47056.5,1350000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-20367,-601,1,1,Unknown,2.0,Business Entity Type 3,0.0,-592.0,1.0,0.0,0.0,0.0
16013,118683,0,Cash loans,F,N,Y,0,247500.0,473760.0,43839.0,450000.0,Commercial associate,Higher education,Widow,House / apartment,0.032561,-19180,-1819,1,1,Unknown,1.0,Housing,0.0,-1771.0,0.0,0.0,2.0,6.0
30914,135886,0,Cash loans,F,N,Y,1,292500.0,640080.0,29970.0,450000.0,Working,Higher education,Separated,House / apartment,0.011657,-10680,-1041,1,1,High skill tech staff,2.0,Business Entity Type 3,0.0,-410.0,0.0,0.0,0.0,1.0
9346,110867,0,Cash loans,M,N,N,0,171000.0,247986.0,9702.0,207000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-24352,365243,1,1,Unknown,2.0,XNA,0.0,-1109.0,0.0,0.0,0.0,4.0
28985,133678,0,Cash loans,F,Y,Y,1,126000.0,104256.0,10683.0,90000.0,Working,Higher education,Married,House / apartment,0.022625,-12825,-4451,1,1,Medicine staff,3.0,Medicine,0.0,-836.0,0.0,1.0,2.0,2.0
41889,148502,0,Cash loans,F,N,N,0,247500.0,472500.0,48415.5,454500.0,Commercial associate,Higher education,Civil marriage,Municipal apartment,0.009334,-9240,-110,1,1,Accountants,2.0,Business Entity Type 3,0.0,-810.0,0.0,0.0,0.0,0.0
16859,119660,0,Cash loans,M,N,Y,1,157500.0,659610.0,25686.0,472500.0,Working,Secondary / secondary special,Married,House / apartment,0.010966,-16656,-2593,1,1,High skill tech staff,3.0,Business Entity Type 2,0.0,-503.0,0.0,0.0,0.0,0.0
44619,151690,0,Cash loans,F,N,Y,2,90000.0,702000.0,24871.5,702000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13724,-5125,1,1,Laborers,4.0,Military,0.0,0.0,0.0,0.0,0.0,0.0
11825,113778,0,Cash loans,F,N,Y,0,67500.0,202500.0,11304.0,202500.0,Pensioner,Higher education,Widow,House / apartment,0.026392,-24352,365243,1,1,Unknown,1.0,XNA,0.0,0.0,0.0,0.0,0.0,1.0
7048,108209,0,Cash loans,M,Y,Y,2,157500.0,641173.5,25740.0,553500.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-14246,-1830,1,1,Laborers,4.0,Other,0.0,-1870.0,0.0,0.0,1.0,1.0
5904,106912,0,Cash loans,F,Y,N,2,67500.0,363190.5,24268.5,328500.0,Working,Lower secondary,Married,With parents,0.018801,-11896,-875,1,1,Sales staff,4.0,Self-employed,0.0,-584.0,0.0,1.0,1.0,3.0
9317,110833,0,Cash loans,F,N,Y,0,90000.0,505066.5,27036.0,468000.0,Pensioner,Lower secondary,Single / not married,House / apartment,0.008866,-20936,365243,1,1,Unknown,1.0,XNA,0.0,-295.0,0.0,0.0,0.0,2.0
1498,101761,0,Cash loans,F,N,Y,0,90000.0,416052.0,15075.0,292500.0,Working,Secondary / secondary special,Widow,House / apartment,0.006008,-21122,-3201,1,1,Sales staff,1.0,Trade: type 7,0.0,-1855.0,0.0,0.0,0.0,0.0
36501,142278,0,Cash loans,M,Y,Y,0,247500.0,1052577.0,44725.5,850500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,-17596,-114,1,1,Drivers,2.0,Transport: type 3,0.0,-494.0,0.0,0.0,1.0,0.0
27786,132305,0,Cash loans,F,N,N,0,90000.0,568800.0,15642.0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-19526,-2535,1,1,Security staff,1.0,Kindergarten,0.0,-446.0,0.0,0.0,0.0,2.0
34687,140194,0,Cash loans,M,N,Y,1,81000.0,165960.0,9130.5,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,-10902,-568,1,1,Laborers,3.0,Industry: type 9,0.0,-634.0,0.0,0.0,1.0,0.0
28423,133035,0,Cash loans,F,Y,Y,1,103500.0,526491.0,29529.0,454500.0,Working,Higher education,Married,House / apartment,0.035792,-15413,-7377,1,1,Core staff,3.0,School,0.0,-683.0,0.0,0.0,0.0,1.0
32016,137128,0,Revolving loans,F,Y,N,1,153000.0,450000.0,22500.0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.020246,-11650,-2421,1,1,Unknown,2.0,Business Entity Type 3,0.0,-2927.0,0.0,0.0,1.0,0.0
41671,148248,0,Cash loans,M,N,Y,0,270000.0,519282.0,61758.0,499500.0,Working,Higher education,Married,House / apartment,0.032561,-9757,-970,1,1,Sales staff,2.0,Other,0.0,-37.0,0.0,0.0,0.0,0.0
8538,109940,0,Cash loans,M,N,Y,1,225000.0,1078200.0,34911.0,900000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-15436,-164,1,1,Unknown,3.0,Business Entity Type 3,0.0,0.0,0.0,1.0,0.0,4.0
40986,147466,0,Cash loans,M,Y,Y,0,135000.0,450000.0,30573.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.010643,-19144,-861,1,1,Security staff,2.0,Security,0.0,0.0,0.0,0.0,1.0,0.0
24571,128587,0,Cash loans,F,N,Y,0,90000.0,225000.0,26833.5,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.01452,-13277,-161,1,1,Unknown,2.0,Medicine,0.0,-393.0,0.0,0.0,0.0,1.0
13070,115233,0,Cash loans,F,Y,Y,0,225000.0,835380.0,40320.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,-22533,-3776,1,1,Sales staff,2.0,Self-employed,0.0,-1677.0,0.0,0.0,0.0,0.0
30659,135582,0,Cash loans,F,N,N,0,126000.0,895500.0,26311.5,895500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018209,-20805,365243,1,1,Unknown,1.0,XNA,0.0,-360.0,0.0,0.0,0.0,0.0
19084,122262,0,Cash loans,M,Y,Y,0,225000.0,276277.5,20232.0,238500.0,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-18397,-10188,1,1,High skill tech staff,2.0,Other,0.0,-589.0,0.0,0.0,1.0,3.0
12556,114633,0,Cash loans,F,Y,Y,0,225000.0,521280.0,27423.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.009549,-12005,-1514,1,1,Managers,2.0,Self-employed,0.0,-1562.0,0.0,1.0,0.0,0.0
3530,104123,0,Cash loans,F,N,Y,0,121500.0,90000.0,5634.0,90000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.00823,-24530,365243,1,1,Unknown,2.0,XNA,0.0,-1842.0,0.0,0.0,0.0,4.0
20401,123799,0,Cash loans,F,N,Y,1,81000.0,247275.0,19953.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.014464,-11650,-483,1,1,Sales staff,2.0,Trade: type 7,0.0,-777.0,0.0,2.0,0.0,3.0
48675,156366,0,Cash loans,F,Y,Y,2,135000.0,225000.0,22383.0,225000.0,Commercial associate,Higher education,Married,House / apartment,0.008866,-12817,-2193,1,1,Unknown,4.0,Other,0.0,-9.0,0.0,0.0,0.0,1.0
31073,136067,0,Cash loans,M,Y,Y,0,135000.0,545040.0,36553.5,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-17420,-1118,1,1,Laborers,2.0,Business Entity Type 3,0.0,0.0,0.0,0.0,0.0,3.0
12518,114589,0,Cash loans,F,N,Y,2,108000.0,339241.5,12919.5,238500.0,State servant,Secondary / secondary special,Married,House / apartment,0.018029,-12480,-714,1,1,Core staff,4.0,Kindergarten,0.0,-1020.0,0.0,0.0,0.0,3.0
37832,143818,0,Cash loans,F,N,Y,1,225000.0,450000.0,22018.5,450000.0,Working,Incomplete higher,Single / not married,House / apartment,0.014464,-9456,-772,1,1,Waiters/barmen staff,2.0,Business Entity Type 3,3.0,-429.0,0.0,0.0,0.0,3.0
8978,110446,0,Cash loans,F,N,Y,0,202500.0,1096020.0,56092.5,900000.0,State servant,Secondary / secondary special,Married,House / apartment,0.035792,-18146,-11209,1,1,Managers,2.0,Kindergarten,0.0,-1821.0,0.0,1.0,2.0,2.0
10630,112386,0,Cash loans,M,N,Y,1,225000.0,553806.0,26770.5,495000.0,Commercial associate,Higher education,Separated,With parents,0.010147,-12352,-1450,1,1,Laborers,2.0,Business Entity Type 3,0.0,-1430.0,0.0,1.0,0.0,0.0
41977,148599,0,Cash loans,M,N,Y,1,135000.0,688500.0,20259.0,688500.0,Working,Higher education,Married,House / apartment,0.028663,-18789,-1177,1,1,High skill tech staff,3.0,Other,0.0,-2490.0,0.0,0.0,0.0,4.0
39651,145905,0,Cash loans,M,Y,Y,0,180000.0,660289.5,60691.5,585000.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14673,-694,1,1,Drivers,2.0,Business Entity Type 3,0.0,-460.0,0.0,0.0,0.0,2.0
6939,108083,0,Revolving loans,M,Y,Y,0,108000.0,247500.0,12375.0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,0.018634,-18733,-6254,1,1,Laborers,1.0,Self-employed,0.0,-1153.0,0.0,0.0,0.0,1.0
3348,103913,0,Cash loans,F,N,Y,0,382500.0,1404108.0,90918.0,1345500.0,Pensioner,Higher education,Married,House / apartment,0.072508,-21514,365243,1,1,Unknown,2.0,XNA,0.0,-185.0,0.0,0.0,0.0,0.0
33586,138906,0,Revolving loans,F,N,Y,0,112500.0,270000.0,13500.0,270000.0,Commercial associate,Higher education,Married,House / apartment,0.030755,-18885,-2291,1,1,Sales staff,2.0,Trade: type 3,0.0,-2357.0,0.0,0.0,0.0,2.0
15791,118430,0,Cash loans,F,N,N,1,54000.0,254700.0,24939.0,225000.0,State servant,Higher education,Married,House / apartment,0.00702,-16614,-6551,1,1,Core staff,3.0,University,1.0,-2151.0,0.0,0.0,0.0,0.0
39074,145254,0,Cash loans,F,Y,N,0,157500.0,450000.0,20979.0,450000.0,Commercial associate,Higher education,Married,Co-op apartment,0.04622,-10788,-2345,1,1,Secretaries,2.0,Business Entity Type 2,0.0,-1472.0,0.0,0.0,0.0,4.0
28284,132871,0,Revolving loans,F,N,Y,0,135000.0,405000.0,20250.0,405000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-14882,-1356,1,1,Medicine staff,1.0,Medicine,0.0,-2304.0,0.0,0.0,0.0,2.0
18708,121813,1,Cash loans,M,Y,Y,1,270000.0,497520.0,32521.5,450000.0,Commercial associate,Higher education,Married,House / apartment,0.006305,-13235,-2225,1,1,Drivers,3.0,Business Entity Type 3,0.0,-1791.0,0.0,0.0,0.0,5.0
2584,103019,0,Cash loans,F,Y,Y,0,67500.0,215865.0,21478.5,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-14231,-2917,1,1,Accountants,2.0,Government,0.0,0.0,0.0,0.0,0.0,1.0
29797,134597,0,Cash loans,F,N,Y,0,135000.0,358443.0,13005.0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.010147,-22196,365243,1,1,Unknown,2.0,XNA,0.0,-1474.0,0.0,0.0,0.0,3.0
48666,156356,0,Cash loans,M,N,N,0,99000.0,101880.0,8176.5,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-11340,-1930,1,1,Laborers,2.0,Construction,0.0,0.0,0.0,0.0,0.0,0.0
40780,147227,0,Cash loans,F,Y,N,0,247500.0,945000.0,40036.5,945000.0,Commercial associate,Incomplete higher,Married,Office apartment,0.010006,-10893,-3302,1,1,Managers,2.0,Trade: type 2,1.0,-1289.0,0.0,1.0,0.0,2.0
41371,147899,0,Cash loans,F,N,Y,0,180000.0,1102828.5,32373.0,963000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-15659,-3155,1,1,Laborers,2.0,Business Entity Type 3,0.0,-2211.0,0.0,0.0,0.0,2.0
31532,136572,0,Cash loans,F,N,N,0,202500.0,640764.0,20668.5,459000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018801,-21482,365243,1,1,Unknown,1.0,XNA,0.0,-1641.0,1.0,0.0,0.0,2.0
21366,124894,0,Cash loans,F,N,N,0,117000.0,235053.0,22896.0,220500.0,Pensioner,Lower secondary,Married,House / apartment,0.072508,-25053,365243,1,1,Unknown,2.0,XNA,0.0,-1935.0,0.0,0.0,0.0,3.0
17068,119909,0,Cash loans,F,N,N,0,90000.0,473760.0,46858.5,450000.0,Commercial associate,Higher education,Married,House / apartment,0.030755,-18229,-5157,1,1,Core staff,2.0,University,0.0,-1397.0,0.0,0.0,0.0,0.0
33338,138625,1,Cash loans,M,Y,Y,0,112500.0,500211.0,30600.0,463500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-18252,-294,1,1,Security staff,2.0,Security,0.0,-966.0,1.0,0.0,0.0,4.0
32935,138171,0,Cash loans,F,Y,Y,3,157500.0,1125000.0,47794.5,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13084,-630,1,1,Unknown,5.0,Self-employed,0.0,-494.0,0.0,0.0,0.0,1.0
25558,129726,1,Cash loans,F,N,Y,0,58500.0,539100.0,26064.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0228,-21501,365243,1,1,Unknown,2.0,XNA,0.0,-217.0,0.0,0.0,2.0,0.0
6026,107054,0,Cash loans,M,Y,Y,0,112500.0,297000.0,15291.0,297000.0,Working,Secondary / secondary special,Married,House / apartment,0.018209,-16365,-425,1,1,Unknown,2.0,Government,0.0,-1906.0,0.0,0.0,0.0,3.0
49180,156937,0,Cash loans,F,N,Y,0,117000.0,189351.0,16380.0,153000.0,Working,Secondary / secondary special,Married,House / apartment,0.010147,-14718,-529,1,1,Cooking staff,2.0,Hotel,0.0,-928.0,0.0,0.0,0.0,5.0
36629,142422,0,Cash loans,F,Y,N,0,157500.0,450000.0,11871.0,450000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-12050,-132,1,1,Cooking staff,2.0,Business Entity Type 3,0.0,-3.0,0.0,1.0,0.0,0.0
32661,137853,0,Cash loans,F,Y,Y,1,90000.0,1061599.5,31171.5,927000.0,Working,Secondary / secondary special,Married,House / apartment,0.009657,-15220,-6955,1,1,Unknown,3.0,Business Entity Type 3,0.0,-76.0,0.0,1.0,2.0,0.0
26498,130806,0,Cash loans,M,N,Y,0,112500.0,454500.0,24345.0,454500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-22405,365243,1,1,Unknown,2.0,XNA,0.0,-462.0,0.0,0.0,0.0,0.0
7973,109295,0,Cash loans,F,Y,Y,0,108000.0,276277.5,10939.5,238500.0,State servant,Lower secondary,Married,House / apartment,0.00712,-17592,-3903,1,1,Medicine staff,2.0,Other,0.0,-1795.0,0.0,4.0,0.0,3.0
43179,149982,0,Cash loans,M,Y,Y,0,180000.0,202500.0,16366.5,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-8861,-889,1,1,Drivers,2.0,Police,0.0,0.0,0.0,0.0,0.0,0.0
7497,108743,0,Cash loans,M,N,Y,0,135000.0,326439.0,16006.5,229500.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-12518,-990,1,1,Low-skill Laborers,2.0,Business Entity Type 3,0.0,-354.0,0.0,1.0,0.0,6.0
17400,120293,0,Cash loans,F,N,Y,0,315000.0,1270174.5,37269.0,994500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.007274,-16803,-1600,1,1,Sales staff,1.0,Self-employed,0.0,0.0,0.0,0.0,2.0,6.0
37824,143810,0,Cash loans,M,N,N,0,270000.0,646776.0,51097.5,585000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.006629,-19788,-1202,1,1,Drivers,2.0,Business Entity Type 3,0.0,-1842.0,0.0,1.0,1.0,3.0
29228,133949,0,Cash loans,F,N,Y,0,157500.0,675000.0,26284.5,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01452,-20815,365243,1,1,Unknown,2.0,XNA,0.0,-265.0,0.0,0.0,0.0,0.0
11712,113651,0,Cash loans,F,N,Y,0,90000.0,571446.0,18432.0,477000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.025164,-21680,365243,1,1,Unknown,1.0,XNA,1.0,-1290.0,0.0,0.0,0.0,1.0
801,100917,0,Cash loans,F,N,Y,0,108000.0,760225.5,30280.5,679500.0,Working,Secondary / secondary special,Married,House / apartment,0.019689,-15317,-2258,1,1,Sales staff,2.0,Trade: type 7,0.0,-413.0,0.0,0.0,1.0,8.0
28895,133575,0,Cash loans,F,N,Y,1,135000.0,1096020.0,52857.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.018801,-14737,-1897,1,1,Sales staff,3.0,Self-employed,0.0,-1390.0,1.0,0.0,0.0,6.0
38677,144798,0,Cash loans,F,N,N,0,270000.0,945000.0,37606.5,945000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15780,-1359,1,1,Accountants,2.0,Government,0.0,0.0,0.0,0.0,0.0,0.0
20773,124211,0,Cash loans,F,N,N,0,157500.0,268164.0,9760.5,175500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-20915,365243,1,1,Unknown,2.0,XNA,0.0,0.0,0.0,0.0,0.0,1.0
46816,154228,0,Cash loans,M,Y,Y,0,157500.0,474048.0,24331.5,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.010966,-15931,-333,1,1,Drivers,1.0,Self-employed,0.0,-1373.0,0.0,0.0,0.0,7.0
3441,104016,0,Cash loans,M,N,Y,1,270000.0,1090926.0,43263.0,1003500.0,Working,Secondary / secondary special,Separated,House / apartment,0.04622,-13225,-489,1,1,Drivers,2.0,Transport: type 4,0.0,-545.0,0.0,0.0,0.0,0.0
47004,154444,0,Cash loans,M,N,Y,0,90000.0,148500.0,14593.5,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-22777,365243,1,1,Unknown,2.0,XNA,0.0,-236.0,0.0,0.0,1.0,0.0
